,0
0,-0.01106792688369751
1,-0.027152061462402344
2,-0.024043262004852295
3,-0.02777254581451416
4,-0.029767513275146484
5,-0.028617441654205322
6,-0.02175849676132202
7,-0.023271560668945312
8,-0.010874152183532715
9,-0.014787256717681885
10,-0.0011886954307556152
11,0.00032269954681396484
12,0.005073368549346924
13,0.01311105489730835
14,0.016404569149017334
15,0.028872787952423096
16,0.04644632339477539
17,0.06789851188659668
18,0.07774484157562256
19,0.08055251836776733
20,0.0741320252418518
21,0.04623568058013916
22,0.040270209312438965
23,0.04891234636306763
24,0.06008690595626831
25,0.056030452251434326
26,0.05382126569747925
27,0.06671017408370972
28,0.06833356618881226
29,0.09977775812149048
30,0.08270466327667236
31,0.0976405143737793
32,0.10437577962875366
33,0.11036425828933716
34,0.11967211961746216
35,0.12542027235031128
36,0.14805537462234497
37,0.14285367727279663
38,0.139559805393219
39,0.12021499872207642
40,0.09570437669754028
41,0.09203720092773438
42,0.0542372465133667
43,0.032123863697052
44,0.01063472032546997
45,-0.022632062435150146
46,0.001939237117767334
47,0.008614957332611084
48,0.05406993627548218
49,0.04704493284225464
50,0.060763418674468994
51,0.05456751585006714
52,0.05866193771362305
53,0.0543174147605896
54,0.05425715446472168
55,0.06076329946517944
56,0.03266423940658569
57,0.039452970027923584
58,0.042245566844940186
59,0.020822107791900635
60,0.008591175079345703
61,-0.0038913488388061523
62,-0.012800216674804688
63,-0.009339630603790283
64,-0.014631211757659912
65,0.010090947151184082
66,0.01787501573562622
67,0.026214122772216797
68,0.03142505884170532
69,0.015930235385894775
70,-0.016411960124969482
71,0.0038238167762756348
72,-0.03323942422866821
73,-0.05891925096511841
74,-0.08818918466567993
75,-0.1235077977180481
76,-0.1307516098022461
77,-0.14533263444900513
78,-0.15179455280303955
79,-0.1501246690750122
80,-0.15400248765945435
81,-0.1364213228225708
82,-0.12670814990997314
83,-0.13281822204589844
84,-0.12306219339370728
85,-0.12389189004898071
86,-0.11533701419830322
87,-0.10424602031707764
88,-0.08643120527267456
89,-0.08331823348999023
90,-0.0695006251335144
91,-0.07465481758117676
92,-0.07075268030166626
93,-0.06455773115158081
94,-0.062030792236328125
95,-0.05349761247634888
96,-0.06120032072067261
97,-0.06110256910324097
98,-0.05481535196304321
99,-0.05777245759963989
100,-0.066200852394104
101,-0.06981796026229858
102,-0.061794817447662354
103,-0.0558551549911499
104,-0.04379832744598389
105,-0.031309425830841064
106,-0.02023756504058838
107,0.004548072814941406
108,0.014553248882293701
109,0.019075512886047363
110,0.015133559703826904
111,0.0193861722946167
112,0.015486478805541992
113,0.01206958293914795
114,0.0026403069496154785
115,-0.0012065768241882324
116,0.004048407077789307
117,-0.002174675464630127
118,-0.01187044382095337
119,-0.022126972675323486
120,-0.03459399938583374
121,-0.03406435251235962
122,-0.030231475830078125
123,-0.028978407382965088
124,-0.019972801208496094
125,0.001874685287475586
126,0.029994726181030273
127,0.034239232540130615
128,0.050025880336761475
129,0.046576857566833496
130,0.0622439980506897
131,0.05386143922805786
132,0.049148380756378174
133,0.011135458946228027
134,-0.002007007598876953
135,0.0064504146575927734
136,0.009674310684204102
137,0.026650547981262207
138,0.028976500034332275
139,0.045820772647857666
140,0.05999070405960083
141,0.09340941905975342
142,0.1104465126991272
143,0.13996261358261108
144,0.16777914762496948
145,0.20929378271102905
146,0.25413817167282104
147,0.29519861936569214
148,0.32605665922164917
149,0.35760825872421265
150,0.34205371141433716
151,0.36804407835006714
152,0.33850806951522827
153,0.3262614607810974
154,0.3345586657524109
155,0.319163978099823
156,0.31631582975387573
157,0.286577045917511
158,0.31091946363449097
159,0.3299970030784607
160,0.3254844546318054
161,0.3277890086174011
162,0.3132478594779968
163,0.30148500204086304
164,0.34194570779800415
165,0.34867221117019653
166,0.3656225800514221
167,0.35639864206314087
168,0.37317055463790894
169,0.37930184602737427
170,0.3590920567512512
171,0.3575592637062073
172,0.3482629656791687
173,0.3460025191307068
174,0.34653085470199585
175,0.341765820980072
176,0.34951919317245483
177,0.3626863360404968
178,0.36764103174209595
179,0.3678223490715027
180,0.37752872705459595
181,0.3557688593864441
182,0.3617193102836609
183,0.3611155152320862
184,0.3715530037879944
185,0.37355250120162964
186,0.36322349309921265
187,0.3723985552787781
188,0.3796529173851013
189,0.3766224980354309
190,0.3757779002189636
191,0.36071187257766724
192,0.351692259311676
193,0.3429268002510071
194,0.32666414976119995
195,0.34080177545547485
196,0.31754714250564575
197,0.33426541090011597
198,0.3363071084022522
199,0.3290783762931824
200,0.3392944931983948
201,0.3315984606742859
202,0.34527260065078735
203,0.3426968455314636
204,0.32320040464401245
205,0.3367578387260437
206,0.34667104482650757
207,0.3481493592262268
208,0.3606809973716736
209,0.3740392327308655
210,0.39585036039352417
211,0.4035124182701111
212,0.4173690676689148
213,0.4264863133430481
214,0.42311257123947144
215,0.41918879747390747
216,0.4104575514793396
217,0.4058179259300232
218,0.4157041907310486
219,0.4208778738975525
220,0.4169350266456604
221,0.41457754373550415
222,0.40751713514328003
223,0.4307635426521301
224,0.42916935682296753
225,0.4434027075767517
226,0.45080918073654175
227,0.4486076235771179
228,0.47703152894973755
229,0.4770353436470032
230,0.4950152039527893
231,0.4925779700279236
232,0.4974440932273865
233,0.49942833185195923
234,0.48471468687057495
235,0.49321693181991577
236,0.4920610785484314
237,0.49596744775772095
238,0.5051340460777283
239,0.512302815914154
240,0.5093216300010681
241,0.5226625800132751
242,0.5206932425498962
243,0.5332208275794983
244,0.529967725276947
245,0.5249590277671814
246,0.542523205280304
247,0.553517758846283
248,0.5603060126304626
249,0.5692732930183411
250,0.5718063712120056
251,0.5638545155525208
252,0.5764607787132263
253,0.5627016425132751
254,0.5641400218009949
255,0.5758273005485535
256,0.5788455605506897
257,0.5715480446815491
258,0.5878286957740784
259,0.6026114821434021
260,0.6064073443412781
261,0.6192918419837952
262,0.6177917122840881
263,0.6438770890235901
264,0.6440240740776062
265,0.6577022671699524
266,0.6598255038261414
267,0.6851896643638611
268,0.7005384564399719
269,0.7099465727806091
270,0.7387654185295105
271,0.7483907341957092
272,0.7603718638420105
273,0.7758895754814148
274,0.7920140624046326
275,0.8081856369972229
276,0.7958620190620422
277,0.7899078726768494
278,0.8112911581993103
279,0.8007171750068665
280,0.7805991768836975
281,0.8029956221580505
282,0.7945857644081116
283,0.7874231934547424
284,0.7986456751823425
285,0.8020163178443909
286,0.8026278614997864
287,0.7866000533103943
288,0.7740997672080994
289,0.7611386179924011
290,0.7631804347038269
291,0.7624168992042542
292,0.7865979075431824
293,0.764454185962677
294,0.7748250365257263
295,0.774924099445343
296,0.8006690144538879
297,0.7939144968986511
298,0.7883304953575134
299,0.7745481133460999
300,0.750449001789093
301,0.7340651154518127
302,0.68867427110672
303,0.6977869868278503
304,0.6682506203651428
305,0.6719815135002136
306,0.6304194331169128
307,0.650866687297821
308,0.6310104727745056
309,0.6234201788902283
310,0.5708728432655334
311,0.5807814002037048
312,0.5595876574516296
313,0.5560817122459412
314,0.5609570145606995
315,0.5764314532279968
316,0.5600904822349548
317,0.5569344162940979
318,0.55963534116745
319,0.5636690258979797
320,0.5624198317527771
321,0.5417357087135315
322,0.5563728213310242
323,0.5498552918434143
324,0.5494322180747986
325,0.5624702572822571
326,0.5789561867713928
327,0.5695022940635681
328,0.5738133788108826
329,0.5643622279167175
330,0.5826626420021057
331,0.5741440653800964
332,0.5551015734672546
333,0.5466702580451965
334,0.5591791272163391
335,0.5556053519248962
336,0.5487598776817322
337,0.5538240075111389
338,0.57249516248703
339,0.5687223076820374
340,0.5885240435600281
341,0.5986390709877014
342,0.5926564335823059
343,0.597916305065155
344,0.600369393825531
345,0.6046057343482971
346,0.6024832129478455
347,0.6037341952323914
348,0.5963111519813538
349,0.6031996607780457
350,0.5924987196922302
351,0.5890263915061951
352,0.5935656428337097
353,0.6083407998085022
354,0.617521345615387
355,0.6165940165519714
356,0.6181477904319763
357,0.6465050578117371
358,0.6523279547691345
359,0.6370064616203308
360,0.6416216492652893
361,0.6592270731925964
362,0.6567556262016296
363,0.6707707047462463
364,0.6803810000419617
365,0.6688945889472961
366,0.6800200343132019
367,0.6625232100486755
368,0.6530622839927673
369,0.6541489958763123
370,0.6467306017875671
371,0.6417421698570251
372,0.636030375957489
373,0.6244465708732605
374,0.628428041934967
375,0.6282694935798645
376,0.6153630614280701
377,0.6026659607887268
378,0.5972315669059753
379,0.6001803278923035
380,0.599876344203949
381,0.6077708601951599
382,0.6084484457969666
383,0.6142744421958923
384,0.6019511818885803
385,0.5925242304801941
386,0.6173966526985168
387,0.599299967288971
388,0.5750471949577332
389,0.5846930146217346
390,0.5731515288352966
391,0.567176878452301
392,0.5711304545402527
393,0.5623802542686462
394,0.5789981484413147
395,0.5687593817710876
396,0.558360755443573
397,0.5590048432350159
398,0.5547481179237366
399,0.5589120984077454
400,0.5455692410469055
401,0.5310140252113342
402,0.5222627520561218
403,0.5142342448234558
404,0.5074419379234314
405,0.487942636013031
406,0.46840184926986694
407,0.4527149796485901
408,0.4462161660194397
409,0.4738031029701233
410,0.48248499631881714
411,0.47961920499801636
412,0.4954220652580261
413,0.48925691843032837
414,0.5112296938896179
415,0.49064499139785767
416,0.4963913559913635
417,0.5004231333732605
418,0.5006887316703796
419,0.4797930121421814
420,0.4673007130622864
421,0.4575929045677185
422,0.4567663073539734
423,0.44542187452316284
424,0.4518694281578064
425,0.4387086033821106
426,0.444804847240448
427,0.46243494749069214
428,0.45358365774154663
429,0.454551637172699
430,0.4471120238304138
431,0.4756161570549011
432,0.4578809142112732
433,0.4703628420829773
434,0.47935599088668823
435,0.49050623178482056
436,0.4882386326789856
437,0.49255651235580444
438,0.49472278356552124
439,0.48430997133255005
440,0.49042242765426636
441,0.4754788279533386
442,0.4692773222923279
443,0.45805174112319946
444,0.45590895414352417
445,0.44928520917892456
446,0.46728140115737915
447,0.4566546082496643
448,0.46044009923934937
449,0.4595192074775696
450,0.4725269675254822
451,0.4717995524406433
452,0.46681278944015503
453,0.47246378660202026
454,0.48377543687820435
455,0.4817853569984436
456,0.4766541123390198
457,0.47640496492385864
458,0.48059624433517456
459,0.48116499185562134
460,0.47077125310897827
461,0.48488849401474
462,0.47685688734054565
463,0.48368126153945923
464,0.4747949242591858
465,0.4712676405906677
466,0.4617161154747009
467,0.45948201417922974
468,0.4537503123283386
469,0.45718663930892944
470,0.45491379499435425
471,0.4511867165565491
472,0.455811083316803
473,0.4639011025428772
474,0.46791332960128784
475,0.4757431149482727
476,0.46951597929000854
477,0.474764883518219
478,0.48294657468795776
479,0.48188918828964233
480,0.47902995347976685
481,0.47130483388900757
482,0.472303569316864
483,0.47566670179367065
484,0.4820796847343445
485,0.4806292653083801
486,0.4740397334098816
487,0.479952871799469
488,0.4764590859413147
489,0.4751426577568054
490,0.4815444350242615
491,0.4848979115486145
492,0.4936501383781433
493,0.49531251192092896
494,0.49736326932907104
495,0.5121920704841614
496,0.5182397961616516
497,0.5195383429527283
498,0.515953004360199
499,0.49803227186203003
500,0.5063164830207825
501,0.48892635107040405
502,0.47766464948654175
503,0.4795376658439636
504,0.4559090733528137
505,0.4599464535713196
506,0.4623662829399109
507,0.45167118310928345
508,0.46035295724868774
509,0.4290810227394104
510,0.4435325264930725
511,0.4290997385978699
512,0.422554075717926
513,0.4217504858970642
514,0.4155873656272888
515,0.39339500665664673
516,0.3943280577659607
517,0.3870313763618469
518,0.3866322636604309
519,0.37890368700027466
520,0.3696363568305969
521,0.37387996912002563
522,0.3548911213874817
523,0.36237090826034546
524,0.35405200719833374
525,0.3513473868370056
526,0.338470995426178
527,0.3319682478904724
528,0.30982595682144165
529,0.3129112124443054
530,0.27226871252059937
531,0.2832205891609192
532,0.24727052450180054
533,0.2720033526420593
534,0.2619299292564392
535,0.25835222005844116
536,0.23444002866744995
537,0.23380082845687866
538,0.2536434531211853
539,0.24480265378952026
540,0.24865394830703735
541,0.23192423582077026
542,0.24893707036972046
543,0.2493768334388733
544,0.23855513334274292
545,0.2133614420890808
546,0.22422271966934204
547,0.21640092134475708
548,0.22569531202316284
549,0.19454854726791382
550,0.2097962498664856
551,0.18468350172042847
552,0.182125985622406
553,0.1392797827720642
554,0.12429708242416382
555,0.10643428564071655
556,0.11614161729812622
557,0.10900181531906128
558,0.09947127103805542
559,0.09606069326400757
560,0.0879485011100769
561,0.13821059465408325
562,0.11585670709609985
563,0.12362343072891235
564,0.08951336145401001
565,0.09829705953598022
566,0.0927463173866272
567,0.0854063630104065
568,0.08113563060760498
